manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,number_of_photos,up_counter,duration_listed
Mercedes-Benz,A160,mechanical,white,300000,2005,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,4700,FALSE,11,12,24
Mercedes-Benz,E220,mechanical,blue,350000,1998,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,rear,3000,TRUE,3,12,23
Mercedes-Benz,Sprinter,mechanical,yellow,350000,2002,diesel,FALSE,diesel,2.2,van,FALSE,owned,rear,7000,FALSE,7,12,19
Mercedes-Benz,ML270,automatic,black,415000,2003,diesel,FALSE,diesel,2.7,suv,FALSE,owned,all,8500,FALSE,9,17,73
Mercedes-Benz,ML230,mechanical,green,390000,1999,gas,TRUE,gasoline,2.3,suv,FALSE,owned,all,6000,TRUE,12,40,80
Mercedes-Benz,T2,mechanical,green,580000,1985,diesel,FALSE,diesel,3.8,minibus,FALSE,owned,rear,1600,TRUE,4,117,172
Mercedes-Benz,C180,automatic,black,543210,1997,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,1500,TRUE,5,1,2
Mercedes-Benz,C200,automatic,yellow,453000,2006,diesel,FALSE,diesel,2.2,universal,FALSE,owned,rear,4800,FALSE,8,16,68
Mercedes-Benz,Sprinter,mechanical,brown,320000,2009,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,rear,18300,TRUE,9,11,197
Mercedes-Benz,E200,automatic,blue,295000,2003,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,7300,FALSE,7,1,2
Mercedes-Benz,T1,mechanical,black,430000,1991,diesel,FALSE,diesel,2.9,pickup,FALSE,owned,rear,5800,TRUE,3,564,658
Mercedes-Benz,GLK300,automatic,black,170000,2013,gasoline,FALSE,gasoline,3.5,suv,FALSE,owned,all,17800,FALSE,8,51,133
Mercedes-Benz,E250,mechanical,silver,300000,1998,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,rear,4150,FALSE,8,4,8
Mercedes-Benz,ML350,automatic,black,236000,2010,diesel,FALSE,diesel,3,suv,FALSE,owned,all,18400,FALSE,20,11,22
Mercedes-Benz,E200,automatic,black,190000,2014,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,16000,FALSE,5,3,7
Mercedes-Benz,G300,mechanical,black,750000,1993,diesel,FALSE,diesel,3,suv,FALSE,owned,all,12500,TRUE,7,72,483
Mercedes-Benz,S500,automatic,black,230000,2006,gasoline,FALSE,gasoline,5.5,sedan,FALSE,owned,rear,11200,FALSE,21,4,75
Mercedes-Benz,Vario,mechanical,white,345000,1998,diesel,FALSE,diesel,2.9,van,FALSE,owned,rear,8000,FALSE,5,20,71
Mercedes-Benz,E280,automatic,grey,222000,1978,gasoline,FALSE,gasoline,2.8,sedan,FALSE,owned,rear,2000,FALSE,5,46,88
Mercedes-Benz,190,mechanical,blue,500000,1986,diesel,FALSE,diesel,2,sedan,FALSE,owned,rear,850,FALSE,7,1,2
Mercedes-Benz,S320,automatic,black,177000,2001,gasoline,FALSE,gasoline,3.2,sedan,FALSE,owned,rear,6500,FALSE,6,3,103
Mercedes-Benz,Sprinter,mechanical,green,330000,1996,diesel,FALSE,diesel,2.9,van,FALSE,owned,rear,6000,TRUE,1,62,111
Mercedes-Benz,S320,automatic,silver,400000,1992,gasoline,FALSE,gasoline,3.2,sedan,FALSE,owned,rear,2700,TRUE,7,9,94
Mercedes-Benz,C220,automatic,black,230500,2007,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,rear,10900,FALSE,6,71,179
Mercedes-Benz,GL350,automatic,black,198000,2010,diesel,FALSE,diesel,3,suv,FALSE,owned,all,20500,FALSE,19,1,2
Mercedes-Benz,E220,mechanical,blue,430000,1997,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,rear,2800,TRUE,15,14,46
Mercedes-Benz,S300,automatic,black,450000,1996,diesel,FALSE,diesel,3,sedan,FALSE,owned,rear,5500,TRUE,8,18,108
Mercedes-Benz,E200,mechanical,black,560300,1994,diesel,FALSE,diesel,2,sedan,FALSE,owned,rear,3750,FALSE,27,12,48
Mercedes-Benz,E250,mechanical,red,300000,1990,diesel,FALSE,diesel,2.5,universal,FALSE,owned,rear,3400,FALSE,28,11,36
Mercedes-Benz,T1,mechanical,orange,600000,1984,diesel,FALSE,diesel,2.4,pickup,FALSE,owned,rear,3200,FALSE,5,3,4
Mercedes-Benz,ML350,automatic,black,169000,2012,diesel,FALSE,diesel,3,suv,FALSE,owned,all,29500,FALSE,9,7,10
Mercedes-Benz,MB100,mechanical,white,275000,1991,diesel,FALSE,diesel,2.4,minibus,FALSE,owned,front,800,TRUE,4,4,6
Mercedes-Benz,E230,mechanical,grey,280000,1985,gasoline,FALSE,gasoline,2.3,sedan,FALSE,owned,rear,1500,FALSE,2,2,37
Mercedes-Benz,T1,mechanical,white,300000,1993,diesel,FALSE,diesel,3,van,FALSE,owned,rear,2000,FALSE,7,72,208
Mercedes-Benz,E200,mechanical,black,399000,2002,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,rear,4550,FALSE,4,8,58
Mercedes-Benz,MB100,mechanical,white,250000,1988,diesel,FALSE,diesel,2.4,van,FALSE,owned,rear,1000,FALSE,18,5,14
Mercedes-Benz,Vito,mechanical,green,400000,1998,diesel,FALSE,diesel,2.3,minibus,FALSE,owned,front,6800,FALSE,7,4,23
Mercedes-Benz,ML320,automatic,other,287000,2002,gasoline,FALSE,gasoline,3.2,suv,FALSE,owned,all,7800,TRUE,7,45,69
Mercedes-Benz,190,automatic,yellow,350000,1990,diesel,FALSE,diesel,2,sedan,FALSE,owned,rear,2100,FALSE,9,146,203
Mercedes-Benz,ML400,automatic,blue,275000,2002,diesel,FALSE,diesel,4,suv,FALSE,owned,all,7800,TRUE,9,2,6
Mercedes-Benz,R350,automatic,black,131000,2011,diesel,FALSE,diesel,3,minivan,FALSE,owned,all,21500,TRUE,15,38,87
Mercedes-Benz,A170,mechanical,black,210000,2001,diesel,FALSE,diesel,1.7,hatchback,FALSE,owned,front,3000,FALSE,11,4,9
Mercedes-Benz,Vaneo,mechanical,blue,300000,2002,diesel,FALSE,diesel,1.7,minivan,FALSE,owned,front,3000,TRUE,8,4,5
Mercedes-Benz,C180,automatic,silver,170000,2013,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,rear,14000,FALSE,4,31,59
Mercedes-Benz,A170,mechanical,silver,327000,2002,diesel,FALSE,diesel,1.7,hatchback,FALSE,owned,front,3900,FALSE,14,11,18
Mercedes-Benz,Sprinter,automatic,white,225000,2010,gas,TRUE,gasoline,1.8,minibus,FALSE,owned,rear,19200,FALSE,43,1,2
Mercedes-Benz,Sprinter,mechanical,blue,500000,1996,diesel,FALSE,diesel,2.3,minibus,FALSE,owned,rear,6000,TRUE,7,478,672
Mercedes-Benz,Sprinter,mechanical,blue,373000,2000,gas,TRUE,gasoline,2.3,van,FALSE,owned,rear,9000,FALSE,9,1,2
Mercedes-Benz,Sprinter,mechanical,silver,420000,2005,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,rear,13000,TRUE,18,4,11
Mercedes-Benz,Sprinter,mechanical,white,330000,2001,diesel,FALSE,diesel,2.2,van,FALSE,owned,rear,5900,FALSE,7,13,23
Mercedes-Benz,Sprinter,mechanical,green,370000,2001,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,front,9100,TRUE,22,25,35
Mercedes-Benz,Sprinter,mechanical,white,420000,2002,diesel,FALSE,diesel,2.2,van,FALSE,owned,rear,10500,FALSE,7,1,2
Mercedes-Benz,E200,mechanical,green,391000,1981,diesel,FALSE,diesel,2.4,sedan,FALSE,owned,rear,1200,FALSE,5,4,8
Mercedes-Benz,C180,mechanical,black,240000,2001,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,4100,TRUE,8,85,221
Mercedes-Benz,CLK320,automatic,blue,220000,1998,gasoline,FALSE,gasoline,3.2,coupe,FALSE,owned,front,4600,FALSE,18,5,15
Mercedes-Benz,GL550,automatic,black,200000,2008,gasoline,FALSE,gasoline,5.5,suv,FALSE,owned,all,12800,FALSE,7,104,299
Mercedes-Benz,C200,mechanical,green,299000,1995,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,1850,FALSE,7,21,34
Mercedes-Benz,Sprinter,mechanical,green,250000,1998,diesel,FALSE,diesel,2.5,minibus,FALSE,owned,rear,6700,FALSE,4,14,56
Mercedes-Benz,Sprinter,mechanical,white,500000,1998,diesel,FALSE,diesel,2.3,minibus,FALSE,owned,front,3500,TRUE,1,11,103
Mercedes-Benz,E250,automatic,other,180000,2010,diesel,FALSE,diesel,2.1,sedan,FALSE,owned,rear,15600,FALSE,10,22,74
Mercedes-Benz,C200,automatic,silver,350000,2002,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,rear,5000,FALSE,3,2,3
Mercedes-Benz,G55 AMG,automatic,black,174000,2005,gasoline,FALSE,gasoline,5.5,suv,FALSE,owned,all,35000,FALSE,25,17,138
Mercedes-Benz,A180,mechanical,black,170000,2011,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,6999,TRUE,10,4,30
Mercedes-Benz,S300,automatic,black,600000,1997,diesel,FALSE,diesel,3,sedan,FALSE,owned,rear,3900,TRUE,13,77,118
Mercedes-Benz,A170,mechanical,green,328000,2000,diesel,FALSE,diesel,1.7,hatchback,FALSE,owned,front,3300,FALSE,7,5,19
Mercedes-Benz,E240,mechanical,white,10000,1984,diesel,FALSE,diesel,2.4,sedan,FALSE,owned,rear,900,TRUE,5,3,8
Mercedes-Benz,190,mechanical,black,2585,1985,diesel,FALSE,diesel,2,sedan,FALSE,owned,rear,1000,TRUE,7,1,2
Mercedes-Benz,E200,mechanical,black,300000,1992,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,1550,TRUE,8,15,26
Mercedes-Benz,E320,automatic,black,367000,2003,gasoline,FALSE,gasoline,3.2,universal,FALSE,owned,rear,5900,FALSE,18,13,32
Mercedes-Benz,E350,automatic,black,155555,2007,gasoline,FALSE,gasoline,3.5,sedan,FALSE,owned,all,13000,FALSE,5,74,139
Mercedes-Benz,E300,automatic,black,345890,1991,gasoline,FALSE,gasoline,3,coupe,FALSE,owned,rear,3800,FALSE,6,4,6
Mercedes-Benz,C220,mechanical,silver,331000,2008,diesel,FALSE,diesel,2.1,universal,FALSE,owned,rear,9450,TRUE,17,10,18
Mercedes-Benz,CLS350,automatic,black,290000,2006,gasoline,FALSE,gasoline,3.5,sedan,FALSE,owned,rear,8900,FALSE,7,7,14
Mercedes-Benz,E260,mechanical,black,165000,1986,gasoline,FALSE,gasoline,2.6,sedan,FALSE,owned,rear,950,FALSE,4,16,40
Mercedes-Benz,CLK320,automatic,silver,390000,2003,gasoline,FALSE,gasoline,3.2,coupe,FALSE,owned,rear,6900,TRUE,13,29,56
Mercedes-Benz,A140,mechanical,silver,355288,1998,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,1500,FALSE,5,1,2
Mercedes-Benz,CLK200,automatic,blue,334000,1998,gasoline,FALSE,gasoline,2,coupe,FALSE,owned,rear,3000,FALSE,12,21,27
Mercedes-Benz,Sprinter,mechanical,white,545000,2004,diesel,FALSE,diesel,2.2,van,FALSE,owned,rear,8000,TRUE,7,16,25
Mercedes-Benz,E230,automatic,black,217000,2008,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,rear,8700,FALSE,8,14,185
Mercedes-Benz,A150,mechanical,black,214000,2005,gasoline,FALSE,gasoline,1.5,hatchback,FALSE,owned,front,4895,TRUE,7,1,2
Mercedes-Benz,ML400,automatic,silver,337000,2002,diesel,FALSE,diesel,4,suv,FALSE,owned,all,6000,TRUE,10,6,30
Mercedes-Benz,C220,mechanical,other,376000,2003,diesel,FALSE,diesel,2.2,universal,FALSE,owned,rear,5000,TRUE,13,12,20
Mercedes-Benz,ML320,automatic,black,250000,2005,diesel,FALSE,diesel,3,suv,FALSE,owned,all,11500,TRUE,15,1,2
Mercedes-Benz,CLA250,automatic,black,82000,2016,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,all,25900,FALSE,18,1,2
Mercedes-Benz,190,mechanical,black,300000,1988,diesel,FALSE,diesel,2,sedan,FALSE,owned,rear,1850,TRUE,3,1,2
Mercedes-Benz,Vito,automatic,red,398000,1997,diesel,FALSE,diesel,2.3,minivan,FALSE,owned,front,4850,TRUE,20,7,10
Mercedes-Benz,S500,automatic,silver,250000,2000,gasoline,FALSE,gasoline,5,sedan,FALSE,owned,rear,5200,TRUE,10,48,208
Mercedes-Benz,Sprinter,mechanical,yellow,265000,1997,diesel,FALSE,diesel,2.3,minibus,FALSE,owned,rear,6500,FALSE,8,2,22
Mercedes-Benz,C230,automatic,grey,126000,2008,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,rear,10400,TRUE,11,48,156
Mercedes-Benz,E200,mechanical,blue,300000,1998,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,2500,TRUE,7,102,140
Mercedes-Benz,S320,automatic,silver,303000,2002,gasoline,FALSE,gasoline,3.2,sedan,FALSE,owned,rear,4250,TRUE,8,26,36
Mercedes-Benz,Vito,mechanical,green,410000,2001,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,front,5250,FALSE,10,3,6
Mercedes-Benz,GL320,automatic,black,176000,2008,diesel,FALSE,diesel,3,suv,FALSE,owned,all,17700,FALSE,7,8,82
Mercedes-Benz,E220,automatic,black,375000,2003,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,rear,7750,FALSE,10,10,16
Mercedes-Benz,Sprinter,mechanical,blue,420000,2012,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,rear,26500,FALSE,6,126,551
Mercedes-Benz,Viano,automatic,blue,287000,2006,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,rear,11250,FALSE,15,23,194
Mercedes-Benz,C220,automatic,brown,281000,2000,diesel,FALSE,diesel,2.2,universal,FALSE,owned,rear,2600,FALSE,9,16,29
Mercedes-Benz,C180,automatic,blue,290000,2000,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,2700,FALSE,7,1,2
Mercedes-Benz,ML55 AMG,automatic,black,313000,2000,gasoline,FALSE,gasoline,5.5,suv,FALSE,owned,all,5990,TRUE,22,26,46
Mercedes-Benz,Sprinter,mechanical,white,470000,2007,diesel,FALSE,diesel,2.2,van,FALSE,owned,rear,10550,TRUE,13,4,5
Mercedes-Benz,E200,automatic,green,538000,1994,diesel,FALSE,diesel,2,sedan,FALSE,owned,rear,2900,FALSE,7,41,269
Mercedes-Benz,Sprinter,mechanical,white,245000,2005,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,rear,13200,FALSE,6,109,354
Mercedes-Benz,E200,mechanical,white,100000,1992,diesel,FALSE,diesel,2,sedan,FALSE,owned,rear,2300,FALSE,10,18,84
Mercedes-Benz,MB100,mechanical,silver,360000,1993,diesel,FALSE,diesel,2.4,minibus,FALSE,owned,front,1500,FALSE,4,11,172
Mercedes-Benz,C220,mechanical,green,400,1998,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,rear,2700,FALSE,10,4,10
Mercedes-Benz,E420,automatic,blue,450000,1997,gasoline,FALSE,gasoline,4.2,sedan,FALSE,owned,rear,3999,FALSE,24,10,28
Mercedes-Benz,Vario,mechanical,blue,345000,2001,diesel,FALSE,diesel,2.9,van,FALSE,owned,rear,9500,TRUE,10,18,88
Mercedes-Benz,C180,mechanical,blue,285000,1998,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,2499,TRUE,1,1,2
Mercedes-Benz,C180,automatic,black,167000,2014,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,rear,19350,FALSE,9,18,57
Mercedes-Benz,S320,automatic,blue,210000,2007,diesel,FALSE,diesel,3,sedan,FALSE,owned,all,13650,FALSE,8,18,57
Mercedes-Benz,E200,mechanical,yellow,500000,1992,diesel,FALSE,diesel,2,sedan,FALSE,owned,rear,948.5,FALSE,2,1,2
Mercedes-Benz,Sprinter,mechanical,yellow,422000,1995,diesel,FALSE,diesel,2.3,van,FALSE,owned,rear,3200,FALSE,7,2,32
Mercedes-Benz,Sprinter,mechanical,blue,350000,1996,diesel,FALSE,diesel,2.3,minibus,FALSE,owned,rear,5800,FALSE,7,3,105
Mercedes-Benz,Sprinter,mechanical,other,360000,2000,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,rear,7800,TRUE,7,162,245
Mercedes-Benz,E200,automatic,white,150000,2012,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,16900,FALSE,14,11,25
Mercedes-Benz,E220,automatic,silver,515600,2001,diesel,FALSE,diesel,2.2,universal,FALSE,owned,rear,5200,TRUE,12,5,176
Mercedes-Benz,C200,mechanical,black,324000,2001,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,5200,TRUE,17,48,81
Mercedes-Benz,GL500,automatic,black,95000,2011,gasoline,FALSE,gasoline,5.5,suv,FALSE,owned,all,18700,FALSE,30,16,28
Mercedes-Benz,E250,mechanical,blue,287000,1993,diesel,FALSE,diesel,2.5,universal,FALSE,owned,rear,5000,FALSE,11,50,107
Mercedes-Benz,S320,automatic,black,280000,2001,diesel,FALSE,diesel,3.2,sedan,FALSE,owned,rear,5500,TRUE,7,97,174
Mercedes-Benz,Vito,mechanical,blue,330000,1999,gasoline,FALSE,gasoline,2.3,minibus,FALSE,owned,front,5500,FALSE,8,8,14
Mercedes-Benz,Vito,automatic,black,345000,2001,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,front,6900,TRUE,6,9,21
Mercedes-Benz,ML320,automatic,brown,253000,2009,diesel,FALSE,diesel,3,suv,FALSE,owned,all,15000,FALSE,13,6,11
Mercedes-Benz,C280,automatic,grey,162000,1995,gasoline,FALSE,gasoline,2.8,sedan,FALSE,owned,rear,2500,FALSE,9,34,115
Mercedes-Benz,A160,automatic,red,199700,1999,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,3700,FALSE,7,2,11
Mercedes-Benz,E200,automatic,silver,60000,2013,gasoline,FALSE,gasoline,2,coupe,FALSE,owned,rear,19000,TRUE,15,3,5
Mercedes-Benz,CLA180,automatic,grey,78300,2015,diesel,FALSE,diesel,1.5,sedan,FALSE,owned,front,20900,FALSE,15,6,15
Mercedes-Benz,S320,automatic,silver,260000,2002,diesel,FALSE,diesel,3.2,sedan,FALSE,owned,rear,8400,FALSE,41,22,67
Mercedes-Benz,GLC250,automatic,black,120000,2015,diesel,FALSE,diesel,2.1,suv,FALSE,owned,all,31900,FALSE,9,7,20
Mercedes-Benz,C180,mechanical,red,250000,1994,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,2600,FALSE,15,1,2
Mercedes-Benz,C200,mechanical,green,400000,1995,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,2100,TRUE,5,22,48
Mercedes-Benz,Sprinter,mechanical,white,819000,2006,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,rear,15000,FALSE,4,1273,1518
Mercedes-Benz,Vito,mechanical,blue,545000,1997,diesel,FALSE,diesel,2.3,minivan,FALSE,owned,front,4000,FALSE,9,9,45
Mercedes-Benz,E220,automatic,black,320000,2007,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,rear,10200,FALSE,5,8,39
Mercedes-Benz,E280,automatic,silver,320000,2000,gasoline,FALSE,gasoline,2.8,sedan,FALSE,owned,all,4000,TRUE,14,53,88
Mercedes-Benz,Viano,mechanical,silver,453100,2005,diesel,FALSE,diesel,2.2,minivan,FALSE,owned,all,11000,FALSE,11,4,6
Mercedes-Benz,T1,mechanical,white,500000,1995,diesel,FALSE,diesel,2.5,van,FALSE,owned,rear,4500,FALSE,3,32,61
Mercedes-Benz,190,mechanical,white,340000,1985,gas,TRUE,gasoline,0.2,sedan,FALSE,owned,rear,500,FALSE,2,12,22
Mercedes-Benz,S550,automatic,black,300000,2009,gasoline,FALSE,gasoline,5.5,sedan,FALSE,owned,rear,16300,TRUE,14,3,11
Mercedes-Benz,C220,automatic,black,180000,2015,diesel,FALSE,diesel,2.2,universal,FALSE,owned,rear,18900,TRUE,23,18,30
Mercedes-Benz,C220,automatic,black,290000,2005,diesel,FALSE,diesel,2.2,universal,FALSE,owned,rear,6800,FALSE,7,10,35
Mercedes-Benz,Viano,mechanical,black,325000,2009,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,rear,14199,FALSE,10,39,90
Mercedes-Benz,E250,mechanical,red,655000,1988,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,rear,2500,TRUE,18,11,37
Mercedes-Benz,C240,automatic,black,283000,2003,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,all,6400,FALSE,15,10,18
Mercedes-Benz,CLK320,automatic,blue,195000,2004,gasoline,FALSE,gasoline,3.2,coupe,FALSE,owned,rear,6800,FALSE,14,11,15
Mercedes-Benz,E350,automatic,grey,165000,2011,gasoline,FALSE,gasoline,3.5,sedan,FALSE,owned,all,18100,FALSE,10,5,70
Mercedes-Benz,E320,automatic,silver,253000,2001,gas,TRUE,gasoline,3.2,sedan,FALSE,owned,rear,3950,FALSE,7,2,5
Mercedes-Benz,Sprinter,mechanical,blue,400000,1996,diesel,FALSE,diesel,2.3,minibus,FALSE,owned,rear,4900,FALSE,4,8,17
Mercedes-Benz,A200,automatic,black,105000,2013,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,14000,FALSE,22,2,7
Mercedes-Benz,C220,automatic,blue,350000,1999,diesel,FALSE,diesel,2.2,universal,FALSE,owned,rear,3500,FALSE,7,10,51
Mercedes-Benz,S320,automatic,silver,277000,2002,diesel,FALSE,diesel,3.2,sedan,FALSE,owned,rear,6500,TRUE,14,538,911
Mercedes-Benz,ML350,automatic,silver,289682,2002,gasoline,FALSE,gasoline,3.7,suv,FALSE,owned,all,5800,TRUE,7,40,78
Mercedes-Benz,ML320,automatic,black,190000,2007,diesel,FALSE,diesel,3,suv,FALSE,owned,all,13500,TRUE,9,121,278
Mercedes-Benz,S320,automatic,blue,450000,2001,diesel,FALSE,diesel,3.2,sedan,FALSE,owned,rear,6500,FALSE,12,11,32
Mercedes-Benz,S500,automatic,black,358000,1999,gasoline,FALSE,gasoline,5,sedan,FALSE,emergency,rear,2500,TRUE,2,4,7
Mercedes-Benz,E230,mechanical,silver,200000,1988,gasoline,FALSE,gasoline,2.3,sedan,FALSE,owned,rear,1750,FALSE,4,8,13
Mercedes-Benz,E230,mechanical,silver,200000,1988,gasoline,FALSE,gasoline,2.3,sedan,FALSE,owned,rear,1750,FALSE,4,8,12
Mercedes-Benz,E250,automatic,grey,194000,2009,gasoline,FALSE,gasoline,3.5,coupe,FALSE,owned,rear,14699,TRUE,18,1,2
Mercedes-Benz,Sprinter,mechanical,blue,214000,1999,diesel,FALSE,diesel,2.3,van,FALSE,owned,rear,5999,FALSE,6,67,89
Mercedes-Benz,Vito,automatic,black,320000,2011,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,rear,14750,FALSE,8,1,2
Mercedes-Benz,CLK270,automatic,silver,290000,2003,diesel,FALSE,diesel,2.7,coupe,FALSE,owned,rear,7800,FALSE,7,10,32
Mercedes-Benz,S600,automatic,black,280000,1992,gasoline,FALSE,gasoline,6,sedan,FALSE,owned,rear,4000,FALSE,3,129,1126
Mercedes-Benz,CLK200,automatic,blue,205000,2006,gasoline,FALSE,gasoline,1.8,coupe,FALSE,owned,rear,8200,FALSE,9,6,15
Mercedes-Benz,E220,automatic,other,355000,2008,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,rear,8900,TRUE,12,3,14
Mercedes-Benz,E250,mechanical,black,177500,2015,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,rear,29999,TRUE,17,3,7
Mercedes-Benz,E230,mechanical,other,444000,1989,gasoline,FALSE,gasoline,2.3,sedan,FALSE,owned,rear,2800,TRUE,10,10,19
Mercedes-Benz,B200,automatic,silver,167000,2008,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,7500,FALSE,10,4,10
Mercedes-Benz,E250,mechanical,other,500000,1985,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,rear,2300,FALSE,8,7,31
Mercedes-Benz,Sprinter,mechanical,white,405000,2008,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,rear,10100,FALSE,14,34,64
Mercedes-Benz,T1,mechanical,yellow,156257,1987,diesel,FALSE,diesel,2.4,van,FALSE,owned,rear,1900,TRUE,2,3,7
Mercedes-Benz,E250,mechanical,silver,1,1988,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,rear,1300,TRUE,8,12,33
Mercedes-Benz,E220,automatic,grey,320000,2009,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,rear,13800,FALSE,5,15,37
Mercedes-Benz,E200,automatic,black,176000,2013,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,14800,FALSE,14,3,35
Mercedes-Benz,S500,automatic,silver,250000,2003,gasoline,FALSE,gasoline,5,sedan,FALSE,owned,all,3499,FALSE,14,3,13
Mercedes-Benz,E200,automatic,grey,289000,2009,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,12500,FALSE,12,73,111
Mercedes-Benz,CLS350,automatic,black,269000,2007,gasoline,FALSE,gasoline,3.5,sedan,FALSE,owned,rear,9000,TRUE,17,18,48
Mercedes-Benz,ML270,automatic,blue,350000,2000,diesel,FALSE,diesel,2.7,suv,FALSE,owned,all,6550,FALSE,10,1,3
Mercedes-Benz,Vito,automatic,green,350000,1998,diesel,FALSE,diesel,2.3,minibus,FALSE,owned,front,5500,TRUE,9,44,82
Mercedes-Benz,E220,automatic,other,445000,1999,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,rear,4742.47,TRUE,20,12,23
Mercedes-Benz,ML350,automatic,black,151000,2012,diesel,FALSE,diesel,3,suv,FALSE,owned,all,28000,TRUE,38,6,57
Mercedes-Benz,S320,automatic,black,235000,2002,diesel,FALSE,diesel,3.2,sedan,FALSE,owned,rear,7400,TRUE,29,5,16
Mercedes-Benz,CLS350,automatic,black,240000,2008,gasoline,FALSE,gasoline,3.5,coupe,FALSE,owned,rear,8999,TRUE,7,30,91
Mercedes-Benz,Sprinter,mechanical,black,257000,2016,diesel,FALSE,diesel,2.2,van,FALSE,owned,rear,25800,TRUE,17,2,9
Mercedes-Benz,C180,mechanical,black,264000,1997,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,2500,FALSE,10,4,20
Mercedes-Benz,Sprinter,mechanical,red,594888,1998,diesel,FALSE,diesel,2.9,van,FALSE,owned,rear,7850,TRUE,8,86,1200
Mercedes-Benz,S320,automatic,silver,354000,2001,diesel,FALSE,diesel,3.2,sedan,FALSE,owned,rear,5200,FALSE,5,40,66
Mercedes-Benz,C200,automatic,silver,140000,2015,diesel,FALSE,diesel,1.6,universal,FALSE,owned,rear,22250,FALSE,27,13,37
Mercedes-Benz,C220,mechanical,silver,395853,1999,diesel,FALSE,diesel,2.2,universal,FALSE,owned,rear,2700,FALSE,14,7,14
Mercedes-Benz,ML500,automatic,silver,133500,2005,gasoline,FALSE,gasoline,5,suv,FALSE,owned,all,12700,FALSE,9,1,3
Mercedes-Benz,A160,automatic,red,1000000,2000,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,3400,TRUE,5,7,156
Mercedes-Benz,E220,automatic,black,460000,1995,gasoline,FALSE,gasoline,2.2,universal,FALSE,owned,rear,4999,TRUE,26,1,3
Mercedes-Benz,ML270,mechanical,blue,317000,2002,diesel,FALSE,diesel,2.7,suv,FALSE,owned,all,7900,FALSE,11,5,34
