Country,Country_Code,Year,Fertility_Rate,Urban_Population_Percent,Total_Population,Water_Access_Percent,Unemployment_Rate,Sanitary_Expense_Per_GDP,Life_Expectancy,Life_Expectancy_Female,Life_Expectancy_Male,Infant_Deaths,GDP_Per_Capita,Hospital_Beds_Per_1000,Female_Population,Male_Population,Alcohol_Consumption_Per_Capita,Immunization_Rate,Sanitary_Expense_Per_Capita,CO2_Exposure_Percent,Air_Pollution,Labour_Force_Total,Tuberculosis_Per_100000,Suicide_Rate_Percent,Obesity_Rate_Percent,Underweight_Rate_Percent,Overweight_Rate_Percent,Safe_Water_Access_Percent
Panama,PAN,2015,2.564,66.696,3957099.0,,4.37,7.18962574,77.468,80.516,74.54,1172.0,13669.5594424097,2.09,1975219.0,1981879.0,6.59,73.0,982.79394531,14.7706187901647,14.7706187901647,1813736.0,52.0,1.06,23.18,2.34,61.0,82.92
Panama,PAN,2016,2.528,67.027,4026336.0,,4.758,7.35213518,77.653,80.736,74.692,1164.0,14382.2323819969,2.06,2010059.0,2016278.0,6.62,86.0,1057.40661621,13.8724498973293,13.8724498973293,1859078.0,56.0,1.01,23.98,2.37,61.92,83.44
Panama,PAN,2017,2.493,67.365,4096063.0,,5.395,7.42582321,77.795,80.925,74.791,1147.0,15185.9724813803,2.15,2045156.0,2050907.0,6.57,81.0,1127.68896484,13.844753026596,13.844753026596,1885561.0,57.0,0.92,24.79,2.4,62.81,83.97
Panama,PAN,2018,2.441,67.709,4165255.0,,5.218,7.87820292,77.863,81.024,74.826,1111.0,16156.0742859681,1.96,2080041.0,2085213.0,6.6,88.0,1228.07336426,13.2136956449094,13.2136956449094,1966334.0,52.0,1.0,25.6,2.44,63.7,84.49
Panama,PAN,2019,2.375,68.059,4232532.0,,6.332,8.46795654,77.81,80.954,74.789,1054.0,16472.8317470488,1.94,2114030.0,2118501.0,6.6,88.0,1340.13781738,11.8842931085395,11.8842931085395,2041466.0,37.0,0.97,26.43,2.48,64.57,85.02
Panama,PAN,2020,2.344,68.414,4294396.0,,14.183,10.8049345,76.657,80.034,73.472,991.0,13293.3331951688,1.92,2145526.0,2148870.0,4.66,74.0,1358.09069824,11.4700607490209,11.4700607490209,1929211.0,33.0,,27.28,2.53,65.44,85.54
Panama,PAN,2021,2.325,68.775,4351267.0,,10.453,9.68179989,76.223,79.594,73.05,933.0,15491.2898013383,,2174744.0,2176523.0,,87.0,1415.24499512,,,1996749.0,42.0,,28.15,2.41,66.3,86.06
Papua New Guinea,PNG,2012,3.746,12.982,8026545.0,,2.627,2.66693544,63.733,66.439,61.633,10128.0,2653.09278970276,,3852159.0,4174386.0,1.36,57.0,70.75683594,16.4683365083609,16.4683365083609,2427646.0,432.0,1.44,12.57,2.41,42.2,33.27
Papua New Guinea,PNG,2013,3.684,12.978,8245627.0,,2.682,2.99727893,63.961,66.761,61.792,10034.0,2578.49864720758,,3960092.0,4285535.0,1.56,60.0,77.2843399,16.4981287099923,16.4981287099923,2501036.0,432.0,1.45,12.75,2.41,42.59,34.39
Papua New Guinea,PNG,2014,3.625,12.988,8464153.0,,2.524,3.27119064,64.259,67.058,62.085,9932.0,2742.25004998231,,4068046.0,4396106.0,1.67,52.0,89.70458221,16.3724587034254,16.3724587034254,2557241.0,432.0,1.59,12.95,2.41,43.0,35.51
Papua New Guinea,PNG,2015,3.558,13.012,8682174.0,,2.487,1.81881714,64.701,67.818,62.286,9799.0,2502.07344498028,,4176197.0,4505977.0,1.73,49.0,45.50782776,16.8683385698187,16.8683385698187,2626351.0,432.0,1.61,13.17,2.41,43.43,36.63
Papua New Guinea,PNG,2016,3.495,13.05,8899169.0,,2.453,2.33063054,64.84,67.927,62.439,9621.0,2332.67588834678,,4284284.0,4614885.0,1.74,46.0,54.36591339,16.1543562654462,16.1543562654462,2697995.0,432.0,1.59,13.42,2.42,43.87,37.73
Papua New Guinea,PNG,2017,3.432,13.102,9114796.0,,2.544,2.22970986,65.103,68.078,62.774,9429.0,2495.14077312932,,4391815.0,4722981.0,1.76,36.0,55.63466263,15.9304225286163,15.9304225286163,2774084.0,432.0,1.5,13.68,2.43,44.33,38.84
Papua New Guinea,PNG,2018,3.382,13.169,9329227.0,,2.604,2.30051899,65.182,68.123,62.869,9259.0,2584.32780208122,,4498858.0,4830369.0,1.7,35.0,59.45320129,16.9173285412659,16.9173285412659,2858747.0,432.0,1.52,13.96,2.44,44.8,39.94
Papua New Guinea,PNG,2019,3.322,13.25,9542486.0,,2.599,2.3253386,65.474,68.671,62.963,9074.0,2593.77555393227,0.17,4605722.0,4936763.0,1.7,35.0,60.31322479,16.8882962616477,16.8882962616477,2931028.0,432.0,1.59,14.27,2.46,45.27,41.03
Papua New Guinea,PNG,2020,3.274,13.345,9749640.0,,2.814,2.30193973,65.787,68.804,63.395,8883.0,2446.08468660615,,4710175.0,5039466.0,1.13,39.0,56.30739212,17.3105425567239,17.3105425567239,2981624.0,432.0,,14.61,2.48,45.77,42.12
Papua New Guinea,PNG,2021,3.215,13.456,9949437.0,,2.906,2.32032132,65.351,68.415,62.948,8687.0,2624.60410978363,,4811553.0,5137884.0,,31.0,61.41452789,,,3042793.0,432.0,,14.98,2.51,46.28,43.29
Paraguay,PRY,2012,2.625,59.907,5923322.0,59.5954947575113,4.086,6.53144598,72.454,75.248,69.829,2689.0,5617.10491786787,0.84,2942591.0,2980731.0,6.06,91.0,367.14849854,12.3612452179307,12.3612452179307,2878115.0,43.0,3.2,20.39,2.42,59.02,84.23
Paraguay,PRY,2013,2.636,60.197,6005652.0,60.3329577140855,4.385,6.0642848,72.757,75.49,70.179,2641.0,6410.81470278733,0.87,2984194.0,3021458.0,5.78,91.0,390.28686523,11.7070023253943,11.7070023253943,2881571.0,40.0,2.8,21.11,2.39,59.84,86.7
Paraguay,PRY,2014,2.646,60.474,6090721.0,61.061071762889,5.034,6.62719059,72.878,75.668,70.253,2622.0,6629.41699277341,0.89,3027162.0,3063559.0,5.55,93.0,439.34469604,11.4592064094704,11.4592064094704,2860692.0,39.0,3.8,21.87,2.36,60.65,89.16
Paraguay,PRY,2015,2.645,60.75,6177950.0,61.7831924379874,4.556,6.69165802,73.191,75.997,70.548,2587.0,5861.40189546648,0.84,3071251.0,3106699.0,5.41,92.0,392.22418213,10.4338184152061,10.4338184152061,2916241.0,40.0,3.19,22.67,2.34,61.44,91.63
Paraguay,PRY,2016,2.624,61.026,6266615.0,62.499589919327,5.255,6.67556572,73.534,76.413,70.826,2539.0,5759.04219789251,0.89,3116116.0,3150499.0,5.44,92.0,384.44702148,10.4105012225018,10.4105012225018,3061166.0,41.0,2.82,23.51,2.32,62.23,94.09
Paraguay,PRY,2017,2.591,61.3,6355404.0,63.2098061082128,6.138,6.60902548,73.644,76.459,70.986,2471.0,6136.0583014952,0.89,3161074.0,3194330.0,5.53,91.0,405.53366089,10.2879780314547,10.2879780314547,3127278.0,43.0,3.43,24.37,2.31,63.01,99.52
Paraguay,PRY,2018,2.561,61.585,6443328.0,63.9167043454898,6.217,6.74497652,73.568,76.342,70.946,2392.0,6242.96145417898,0.9,3205602.0,3237726.0,5.6,88.0,421.08627319,10.4898126276478,10.4898126276478,3257519.0,43.0,3.2,25.27,2.3,63.77,99.52
Paraguay,PRY,2019,2.525,61.879,6530026.0,64.0189287156062,6.595,7.16081905,73.621,76.441,70.961,2313.0,5807.83879407975,0.9,3249592.0,3280434.0,5.6,86.0,415.88879395,10.1222564891858,10.1222564891858,3336159.0,46.0,3.24,26.19,2.29,64.53,99.59
Paraguay,PRY,2020,2.497,62.183,6618695.0,64.084221431351,7.548,7.67533064,73.182,76.156,70.398,2219.0,5353.34806456279,1.01,3294711.0,3323985.0,5.62,79.0,410.887146,10.0891599097852,10.0891599097852,3285517.0,45.0,,27.14,2.29,65.29,99.59
Paraguay,PRY,2021,2.469,62.496,6703799.0,64.1514476084887,7.311,8.03277016,70.262,73.385,67.434,2142.0,5959.44179393627,,3338534.0,3365265.0,,70.0,478.70828247,,,3422166.0,46.0,,28.11,2.29,66.05,99.6
Peru,PER,2012,2.487,76.804,29749589.0,49.1075284045421,3.238,4.73488665,74.544,76.683,72.513,8722.0,6475.72044267849,1.54,14984154.0,14765435.0,8.07,95.0,307.31854248,33.9046061596244,33.9046061596244,16520323.0,126.0,1.75,13.89,1.2,53.2,69.08
Peru,PER,2013,2.432,76.989,30038809.0,49.3975732778675,3.575,4.7487607,74.967,77.083,72.948,8293.0,6697.18774707052,1.54,15143939.0,14894870.0,7.91,88.0,320.3164978,32.0778901377032,32.0778901377032,16618192.0,125.0,1.65,14.67,1.16,54.45,70.66
Peru,PER,2014,2.385,77.173,30353951.0,49.6862851582852,3.208,4.96445227,75.333,77.432,73.321,7944.0,6614.83081997934,1.59,15312249.0,15041702.0,7.68,88.0,331.78091431,32.9197109468005,32.9197109468005,16683502.0,125.0,1.55,15.48,1.11,55.69,72.23
Peru,PER,2015,2.338,77.357,30711863.0,49.9740518201525,3.272,4.96122217,75.621,77.743,73.577,7664.0,6180.11926810233,1.58,15496198.0,15215665.0,7.55,90.0,310.26644897,32.8751693157181,32.8751693157181,16688971.0,122.0,1.45,16.31,1.08,56.9,73.81
Peru,PER,2016,2.306,77.539,31132779.0,50.2601122519687,3.741,4.95967245,75.789,77.953,73.697,7462.0,6163.86042474328,1.62,15704688.0,15428091.0,7.55,89.0,311.43518066,33.739432290958,33.739432290958,16861950.0,120.0,1.42,17.18,1.04,58.13,75.39
Peru,PER,2017,2.281,77.72,31605486.0,50.5448533651236,3.691,4.8808279,75.879,78.1,73.729,7341.0,6676.30879274916,1.62,15939422.0,15666065.0,7.53,89.0,333.11575317,32.7083066880238,32.7083066880238,17556265.0,119.0,1.43,18.07,1.01,59.35,76.98
Peru,PER,2018,2.26,77.907,32203944.0,50.8309405945818,3.492,5.15967131,76.009,78.293,73.8,7266.0,6912.10398761205,1.59,16242003.0,15961942.0,7.45,88.0,363.42483521,30.6265686811297,30.6265686811297,18029865.0,119.0,1.41,18.97,0.98,60.57,78.57
Peru,PER,2019,2.242,78.099,32824861.0,51.117947943385,3.379,5.17916393,76.156,78.497,73.904,7251.0,6956.49574886694,1.58,16556679.0,16268182.0,7.45,88.0,366.56491089,29.1117854585642,29.1117854585642,18527166.0,119.0,1.4,19.9,0.95,61.79,80.15
Peru,PER,2020,2.216,78.297,33304756.0,51.4062095308154,7.179,6.28521156,73.665,76.816,70.808,7224.0,6047.47546434312,1.64,16805323.0,16499432.0,6.45,72.0,388.48730469,27.0356284968814,27.0356284968814,16830784.0,117.0,,20.86,0.92,63.02,81.75
Peru,PER,2021,2.192,78.5,33715471.0,51.6953125922784,5.097,6.15173197,72.377,74.746,70.121,7091.0,6713.66205386496,1.6,17020361.0,16695110.0,,82.0,412.20855713,,,17866091.0,130.0,,21.85,0.9,64.24,83.34
Philippines,PHL,2012,3.127,45.712,98032317.0,45.6688676217735,3.504,4.18,70.881,72.537,69.191,53752.0,2671.77752181561,1.03,48444531.0,49587787.0,6.17,89.0,112.0,21.8351961883251,21.8351961883251,40075145.0,539.0,1.25,4.35,11.45,24.07,86.5
Philippines,PHL,2013,3.096,45.903,99700107.0,45.8846745595854,3.497,4.27,70.835,72.472,69.16,53878.0,2847.56794274704,0.97,49244938.0,50455169.0,6.06,84.0,122.0,22.7402636854564,22.7402636854564,40789298.0,543.0,1.24,4.57,11.21,24.77,87.07
Philippines,PHL,2014,3.031,46.093,101325201.0,46.0997446650047,3.6,3.7,71.151,72.86,69.407,53617.0,2935.92859830401,0.94,50025302.0,51299898.0,5.84,79.0,109.0,20.3368824432152,20.3368824432152,42179845.0,546.0,1.0,4.8,10.97,25.52,87.64
Philippines,PHL,2015,2.951,46.284,103031365.0,46.3146333552089,3.068,3.9,71.268,73.016,69.486,52981.0,2974.29691673713,0.95,50842060.0,52189304.0,5.85,74.0,116.0,19.7079275985218,19.7079275985218,42622144.0,550.0,1.07,5.06,10.75,26.29,88.21
Philippines,PHL,2016,2.892,46.475,104875266.0,46.529064943606,2.695,3.95,71.387,73.179,69.571,52654.0,3038.15203684461,1.05,51723461.0,53151806.0,5.9,84.0,120.0,19.9069716374648,19.9069716374648,43756699.0,554.0,1.09,5.33,10.54,27.08,88.78
Philippines,PHL,2017,2.865,46.682,106738501.0,46.7474437444808,2.552,3.96,71.516,73.35,69.667,52946.0,3077.43441889625,0.99,52616948.0,54121554.0,6.04,80.0,122.0,18.3327018141416,18.3327018141416,42974771.0,554.0,1.11,5.62,10.33,27.89,89.35
Philippines,PHL,2018,2.831,46.907,108568836.0,46.9702590230394,2.338,3.95,71.689,73.556,69.815,53567.0,3194.67270132209,0.95,53496816.0,55072020.0,6.18,75.0,126.0,20.5885077839401,20.5885077839401,43800369.0,554.0,1.13,5.92,10.14,28.7,89.92
Philippines,PHL,2019,2.805,47.149,110380804.0,47.1971746159191,2.237,4.17,71.865,73.742,69.986,54158.0,3413.84904430419,0.98,54369671.0,56011134.0,6.18,71.0,142.0,21.5254371973976,21.5254371973976,45091808.0,554.0,1.16,6.24,9.96,29.52,90.49
Philippines,PHL,2020,2.777,47.408,112190977.0,47.428127091221,2.522,5.16,72.119,73.997,70.244,54508.0,3224.42281121767,0.99,55243033.0,56947945.0,5.66,71.0,166.0,20.2887417122616,20.2887417122616,42419079.0,535.0,,6.57,10.21,30.36,91.06
Philippines,PHL,2021,2.748,47.684,113880328.0,47.6630581728186,3.398,5.87,69.266,71.482,67.172,54538.0,3460.53938172807,0.96,56062865.0,57817463.0,,57.0,203.0,,,44606252.0,583.0,,6.93,10.0,31.22,91.63
Poland,POL,2012,1.33,60.654,38063164.0,92.6569862717907,10.088,6.27,76.7463414634146,81.1,72.6,1852.0,13010.7555868425,6.53,19634196.0,18428967.0,11.48,99.0,815.0,24.1304928281428,24.1304928281428,18268758.0,21.0,18.51,24.39,1.4,48.5,94.17
Poland,POL,2013,1.29,60.529,38040196.0,92.3521229835978,10.326,6.48,77.0,81.2,73.0,1738.0,13558.3411314221,6.51,19624797.0,18415399.0,11.52,99.0,878.0,23.1892115212622,23.1892115212622,18287361.0,21.0,18.22,24.9,1.37,48.81,92.84
Poland,POL,2014,1.32,60.403,38011735.0,92.036903592949,8.99,6.43,77.6024390243903,81.7,73.7,1660.0,14181.9486817352,6.53,19611835.0,18399901.0,11.58,98.0,911.0,23.433827803997,23.433827803997,18392967.0,20.0,17.39,25.43,1.34,49.11,91.51
Poland,POL,2015,1.32,60.278,37986412.0,91.7114454501724,7.501,6.4,77.4512195121951,81.6,73.5,1606.0,12560.051419682,6.54,19600554.0,18385857.0,11.46,98.0,804.0,22.4139830731908,22.4139830731908,18332404.0,19.0,15.85,25.97,1.31,49.41,90.18
Poland,POL,2016,1.39,60.178,37970087.0,91.3784156152455,6.161,6.59,77.8512195121951,82.0,73.9,1570.0,12378.8128106111,6.54,19594548.0,18375539.0,11.47,98.0,816.0,21.2485092459447,21.2485092459447,18371736.0,18.0,13.83,26.51,1.28,49.71,88.85
Poland,POL,2017,1.48,60.105,37974826.0,91.0381221995915,4.888,6.58,77.7536585365854,81.8,73.9,1585.0,13815.501164767,6.53,19598693.0,18376132.0,11.5,96.0,910.0,22.2631718698092,22.2631718698092,18432689.0,17.0,13.3,27.05,1.26,50.0,87.52
Poland,POL,2018,1.46,60.058,37974750.0,90.6905867680132,3.846,6.31,77.6024390243903,81.7,73.7,1564.0,15504.5075062692,6.44,19599212.0,18375538.0,11.63,95.0,979.0,22.4094051941271,22.4094051941271,18388899.0,16.0,12.66,27.6,1.23,50.28,86.19
Poland,POL,2019,1.44,60.037,37965475.0,90.3359777043778,3.277,6.46,77.9048780487805,81.9,74.1,1485.0,15700.0135796738,6.09,19595179.0,18370296.0,11.63,95.0,1014.0,18.7701954101512,18.7701954101512,18327422.0,15.0,11.3,28.15,1.21,50.56,84.86
Poland,POL,2020,1.39,60.043,37899070.0,89.6191876786659,3.162,6.5,76.5,80.7,72.5,1418.0,15816.819050319,6.11,19564918.0,18334153.0,11.66,90.0,1026.0,17.9583314936851,17.9583314936851,18245536.0,9.5,,28.7,1.19,50.84,83.53
Poland,POL,2021,1.33,60.075,37747124.0,88.9061779521799,3.363,6.44,75.5024390243902,79.6,71.6,1381.0,18050.2778862996,,19493868.0,18253255.0,,90.0,1159.0,,,18519217.0,10.0,,29.24,1.17,51.12,82.21
Portugal,PRT,2012,1.28,61.763,10514844.0,94.3637135468122,15.531,9.65,80.3731707317073,83.6,77.3,277.0,20563.7136012629,3.4,5502221.0,5012623.0,10.33,98.0,1980.0,10.1151524382993,10.1151524382993,5385170.0,27.0,13.51,20.61,1.27,49.52,99.52
Portugal,PRT,2013,1.21,62.352,10457295.0,94.452350921808,16.188,9.4,80.7219512195122,84.0,77.6,256.0,21653.1959752225,3.39,5480877.0,4976418.0,10.12,98.0,2031.0,9.76832048738232,9.76832048738232,5289169.0,26.0,12.54,21.03,1.3,49.47,99.56
Portugal,PRT,2014,1.23,62.936,10401062.0,94.5389069370452,13.897,9.34,81.1219512195122,84.4,78.0,245.0,22103.7009703321,3.32,5460676.0,4940387.0,10.29,98.0,2060.0,9.50576236832378,9.50576236832378,5231791.0,24.0,14.23,21.44,1.34,49.44,99.6
Portugal,PRT,2015,1.31,63.514,10358076.0,94.6233415941133,12.447,9.32,81.1243902439025,84.3,78.1,248.0,19250.1065376852,3.37,5445951.0,4912125.0,10.54,98.0,1791.0,9.64253451834766,9.64253451834766,5204013.0,23.0,13.21,21.86,1.39,49.41,99.64
Portugal,PRT,2016,1.36,64.086,10325452.0,94.7056822977116,11.068,9.39,81.1243902439025,84.3,78.1,254.0,19991.9724878805,3.39,5433909.0,4891543.0,10.55,98.0,1875.0,8.83773210008347,8.83773210008347,5187357.0,20.0,11.35,22.3,1.44,49.38,99.69
Portugal,PRT,2017,1.38,64.652,10300300.0,94.78596065421,8.869,9.31,81.4243902439025,84.6,78.4,253.0,21490.429863104,3.39,5425635.0,4874665.0,10.44,98.0,1998.0,9.2551980440464,9.2551980440464,5226891.0,20.0,11.96,22.74,1.5,49.36,99.73
Portugal,PRT,2018,1.42,65.211,10283822.0,94.8641372300634,6.994,9.41,81.3243902439024,84.5,78.3,249.0,23562.5545228191,3.44,5424120.0,4859701.0,10.45,99.0,2216.0,9.02601451562929,9.02601451562929,5242420.0,21.0,11.74,23.19,1.56,49.34,99.77
Portugal,PRT,2019,1.43,65.764,10286263.0,94.9403114294342,6.464,9.51,81.6756097560976,84.8,78.7,242.0,23330.817288932,3.51,5430271.0,4855992.0,10.45,99.0,2222.0,7.98256121876526,7.98256121876526,5264058.0,19.0,11.46,23.63,1.63,49.32,99.81
Portugal,PRT,2020,1.41,66.31,10297081.0,95.0144446619063,6.796,10.55,80.9756097560976,84.1,78.0,230.0,22242.406417972,3.53,5437732.0,4859349.0,8.88,99.0,2346.0,8.45242266236737,8.45242266236737,5166305.0,16.0,,24.07,1.71,49.31,99.86
Portugal,PRT,2021,1.35,66.849,10361831.0,95.0865778018333,6.577,11.14,81.3780487804878,84.4,78.5,217.0,24661.1664874576,,5473258.0,4888573.0,,99.0,2747.0,,,5190888.0,16.0,,24.53,1.79,49.31,99.9
Qatar,QAT,2012,1.969,98.697,1905660.0,97.7229427969143,0.48,1.74822152,79.227,80.679,78.395,152.0,98041.3622380894,1.31,490463.0,1415197.0,1.14,92.0,1713.98034668,95.6228667032868,95.6228667032868,1405646.0,44.0,1.97,33.95,2.37,72.37,99.93
Qatar,QAT,2013,1.932,98.785,2035501.0,97.5792666389788,0.28,2.07620168,79.536,81.243,78.623,155.0,97630.8255152088,1.18,528201.0,1507300.0,1.13,97.0,2027.0144043,88.6466197970471,88.6466197970471,1498732.0,34.0,1.79,34.65,2.34,72.91,99.93
Qatar,QAT,2014,1.898,98.868,2214465.0,97.422271017574,0.2,2.42293572,79.768,81.415,78.884,156.0,93126.1494633822,1.08,562633.0,1651832.0,1.15,89.0,2256.38867188,75.1764824465315,75.1764824465315,1645653.0,24.0,1.76,35.41,2.32,73.44,99.94
Qatar,QAT,2015,1.864,98.945,2414573.0,97.2652553477215,0.17,3.63581347,80.064,81.661,79.227,156.0,66984.9102002396,1.02,597391.0,1817181.0,1.17,99.0,2435.44506836,97.7000280042596,97.7000280042596,1816808.0,25.0,1.88,36.19,2.3,73.94,99.95
Qatar,QAT,2016,1.827,99.015,2595166.0,97.1082196294212,0.15,3.54971433,80.433,82.064,79.584,156.0,58467.2355711087,1.01,639636.0,1955530.0,1.18,98.0,2075.41918945,83.6854921169063,83.6854921169063,1960463.0,22.0,1.84,36.95,2.28,74.26,99.95
Qatar,QAT,2017,1.839,99.078,2711755.0,96.9511638626732,0.14,3.21237087,80.717,82.312,79.847,158.0,59407.6980498883,0.94,680215.0,2031540.0,1.17,97.0,1908.39660645,83.268990615565,83.268990615565,2045789.0,26.0,1.76,37.67,2.27,74.64,99.96
Qatar,QAT,2018,1.848,99.135,2766732.0,96.7940880474774,0.11,2.96176219,80.898,82.462,80.028,159.0,66264.081168209,1.03,712137.0,2054595.0,1.15,98.0,1962.58374023,93.3069571843647,93.3069571843647,2081887.0,31.0,1.71,38.38,2.26,75.02,99.96
Qatar,QAT,2019,1.834,99.188,2807235.0,96.6369921838338,0.1,3.20278597,80.99,82.646,80.064,157.0,62827.3969554767,1.12,751299.0,2055936.0,1.15,98.0,2012.22570801,81.0088337801126,81.0088337801126,2095831.0,35.0,1.72,39.15,2.25,75.39,99.97
Qatar,QAT,2020,1.816,99.235,2760385.0,96.6429334754782,0.14,3.81872201,79.099,80.679,78.225,153.0,52315.6600806222,,754994.0,2005391.0,1.05,89.0,1997.78820801,75.6630329481338,75.6630329481338,2047230.0,35.0,,40.04,2.25,75.74,99.98
Qatar,QAT,2021,1.801,99.278,2688235.0,96.6488747671226,0.14,2.89366841,79.272,80.937,78.314,136.0,66858.7417247523,,734561.0,1953675.0,,98.0,1934.0802002,,,1984481.0,40.0,,40.97,2.25,76.08,99.98
Romania,ROU,2012,1.52,53.974,20058035.0,81.926565196603,6.794,4.51,74.4121951219512,78.1,70.9,1947.0,8930.72991164974,6.57,10345857.0,9712178.0,17.18,91.0,402.0,19.4249667326641,19.4249667326641,9217871.0,92.0,12.59,23.68,2.08,48.73,100.0
Romania,ROU,2013,1.46,53.937,19983693.0,81.9160913815374,7.096,5.22,75.0634146341463,78.7,71.6,1785.0,9497.20647561211,6.65,10308025.0,9675668.0,17.09,92.0,495.0,17.8711054888739,17.8711054888739,9175559.0,89.0,12.24,25.17,2.04,49.45,100.0
Romania,ROU,2014,1.56,53.9,19908979.0,81.9056181433721,6.802,5.03,74.909756097561,78.7,71.3,1654.0,10031.3421526698,6.68,10269735.0,9639244.0,16.98,94.0,503.0,17.9898360506608,17.9898360506608,9205404.0,86.0,11.32,26.72,2.0,50.17,100.0
Romania,ROU,2015,1.62,53.887,19815616.0,81.9019392635462,6.812,4.94,74.9121951219512,78.6,71.4,1579.0,8976.9544892648,6.76,10220714.0,9594901.0,16.85,89.0,442.0,17.4955175712912,17.4955175712912,9108577.0,82.0,11.51,28.33,1.96,50.9,100.0
Romania,ROU,2016,1.69,53.9,19702267.0,81.9056196154783,5.901,5.08,75.209756097561,79.0,71.6,1490.0,9404.38125929526,6.81,10160603.0,9541664.0,16.82,89.0,476.0,16.5983385295736,16.5983385295736,8915255.0,74.0,10.17,29.8,1.92,51.64,100.0
Romania,ROU,2017,1.78,53.936,19588715.0,81.9158104745692,4.927,5.19,75.209756097561,79.0,71.6,1405.0,10727.9708633184,6.85,10102021.0,9486693.0,16.92,82.0,555.0,17.0446117524786,17.0446117524786,9055160.0,72.0,10.08,31.0,1.88,52.37,100.0
Romania,ROU,2018,1.76,53.998,19473970.0,81.9333571772162,4.187,5.52,75.3585365853659,79.2,71.7,1291.0,12494.4235789649,6.92,10044758.0,9429212.0,16.99,86.0,687.0,17.1719925973938,17.1719925973938,8999055.0,68.0,10.21,32.23,1.84,53.1,100.0
Romania,ROU,2019,1.77,54.084,19371648.0,81.9576979661815,3.912,5.71,75.6073170731707,79.5,71.9,1165.0,12957.9991142218,7.0,9994608.0,9377040.0,16.99,88.0,739.0,15.0073403663299,15.0073403663299,8972261.0,65.0,16.52,33.43,1.81,53.83,100.0
Romania,ROU,2020,1.8,54.194,19265250.0,81.9888316214229,5.035,6.23,74.2536585365854,78.3,70.4,1077.0,13047.4566563993,7.06,9944933.0,9320317.0,16.8,87.0,810.0,14.8501731264834,14.8501731264834,8908333.0,43.0,,34.6,1.77,54.57,100.0
Romania,ROU,2021,1.81,54.329,19122059.0,82.0270400921502,5.59,6.48,72.809756097561,76.6,69.2,1046.0,14946.624968678,,9876919.0,9245140.0,,86.0,963.0,,,8200518.0,45.0,,35.75,1.74,55.31,100.0
Russian Federation,RUS,2012,1.691,73.791,143378447.0,75.3986702075179,5.436,4.94,70.0721951219512,75.86,64.56,15030.0,15401.8515625,8.37,77004045.0,66374401.0,13.32,97.0,759.0,13.8991230346483,13.8991230346483,76005341.0,77.0,11.57,18.8,2.16,51.77,89.07
Russian Federation,RUS,2013,1.707,73.863,143805638.0,75.4664724352823,5.458,5.08,70.5787804878049,76.3,65.13,14753.0,15941.4482421875,8.11,77186118.0,66619520.0,12.84,97.0,809.0,14.0574320033086,14.0574320033086,75771697.0,73.0,11.2,19.46,2.14,51.64,89.31
Russian Federation,RUS,2014,1.75,73.95,144237223.0,75.5382710493664,5.16,5.18,70.7436585365854,76.47,65.29,13989.0,14055.47265625,7.89,77377883.0,66859340.0,12.16,97.0,740.0,14.2481805159069,14.2481805159069,75645949.0,70.0,11.27,20.12,2.12,51.51,89.55
Russian Federation,RUS,2015,1.777,74.05,144640716.0,75.6134534687554,5.571,5.3,71.1834146341463,76.71,65.92,12916.0,9277.7138671875,7.58,77565067.0,67075649.0,11.64,97.0,499.0,12.9392509421972,12.9392509421972,75405173.0,67.0,11.02,20.8,2.1,51.37,89.8
Russian Federation,RUS,2016,1.762,74.164,145015460.0,75.692239991669,5.559,5.29,71.6512195121951,77.06,66.5,11610.0,8663.158203125,7.4,77738907.0,67276553.0,11.05,97.0,465.0,12.4784655225055,12.4784655225055,75532228.0,63.0,10.74,21.47,2.09,51.23,90.04
Russian Federation,RUS,2017,1.621,74.292,145293260.0,75.7745725721537,5.212,5.36,72.4514634146342,77.64,67.51,9909.0,10658.9130859375,7.25,77858777.0,67434483.0,10.72,97.0,580.0,11.739094414375,11.739094414375,75021883.0,59.0,9.97,22.14,2.07,51.1,90.28
Russian Federation,RUS,2018,1.579,74.433,145398106.0,75.8601181603772,4.846,5.36,72.6621951219512,77.82,67.75,8379.0,11211.8876953125,7.17,77886300.0,67511805.0,10.42,97.0,609.0,12.3153675046294,12.3153675046294,74975854.0,54.0,27.11,22.81,2.05,50.96,90.53
Russian Federation,RUS,2019,1.504,74.587,145453291.0,75.9488270871563,4.496,5.65,73.0839024390244,78.17,68.24,7252.0,11447.701171875,7.07,77890416.0,67562876.0,10.42,97.0,654.0,11.6778230257169,11.6778230257169,74132155.0,50.0,25.11,23.48,2.04,50.82,90.77
Russian Federation,RUS,2020,1.505,74.754,145245148.0,76.040643880787,5.589,7.57,71.3387804878049,76.43,66.49,6363.0,10108.3271484375,7.08,77774863.0,67470284.0,10.53,97.0,771.0,11.2727775886895,11.2727775886895,73659292.0,49.0,,24.15,2.03,50.67,91.01
Russian Federation,RUS,2021,1.505,74.934,144746762.0,76.1355091422677,4.715,7.39,69.900243902439,74.51,65.51,5761.0,12521.5224609375,7.03,77519443.0,67227319.0,,97.0,936.0,,,74031444.0,47.0,,24.83,2.02,50.53,91.26
